simulation,sample_size,total_return,max_drawdown,sharpe_ratio,total_trades,win_rate,profit_factor,expectancy,net_profit,largest_win,largest_loss,avg_trade_duration
239,7000,-0.0007823485794429871,-0.0009257131930587803,-0.42857839924311963,368,0.37771739130434784,0.7089219715735291,-0.02128941832285093,-7.834505942809145,0.69997807600756,-0.861434111908714,15.440217391111112
240,7000,-0.0007979418547089153,-0.000977579601114368,-0.4417904454862087,382,0.4083769633507853,0.7197866777125519,-0.020917024122626096,-7.990303214843166,0.6694242154375245,-0.646861624121468,15.544502617777779
241,7000,-0.0005169649427080003,-0.0007419820321210612,-0.3023273545517886,385,0.4025974025974026,0.8019879762737211,-0.013456145307772761,-5.180615943492512,0.5507210346695479,-0.29702888759762486,14.223376623333333
242,7000,-0.0014326047037522586,-0.001566264494863026,-0.8236885804540225,417,0.34292565947242204,0.56916176250134,-0.03438145572725402,-14.337067038264927,0.4731693809447985,-0.5666109493737959,12.700239808055557
243,7000,-0.0011557807816552667,-0.0013296441373044218,-0.6342400548700013,365,0.3835616438356164,0.5971911652035997,-0.03169549771097024,-11.568856664504136,0.50752684275599,-0.8088714955927649,14.643835616388888
244,7000,-0.0010176324569720237,-0.0011132978979173948,-0.5495773680104095,363,0.3746556473829201,0.6306642820188265,-0.02806260401218203,-10.186725256422076,0.9116927525190318,-1.0541462425023036,14.9779614325
245,7000,-0.0007092316937116266,-0.0008117747029712615,-0.4108003699805158,360,0.40555555555555556,0.7207229499398815,-0.019730122544884487,-7.1028441161584155,0.6061249672497223,-0.4762838309914594,15.66388888888889
246,7000,-0.0008426919656814789,-0.00099752084592098,-0.5009735150957347,359,0.3955431754874652,0.6722164324318287,-0.02347331380725843,-8.42691965680578,0.8107677090502157,-0.5593959633834389,14.83844011138889
247,7000,-0.0009747824015628794,-0.0010656866269472167,-0.5430103586362188,365,0.3780821917808219,0.6531255402869502,-0.026737290430328818,-9.759111007070018,0.8069645613296745,-0.6155032629109604,15.312328766944445
248,7000,-0.0007547329872651971,-0.0008296501958779118,-0.42346403520982134,353,0.42776203966005666,0.698903737288977,-0.02141111071439846,-7.558122082182656,0.7386555930467716,-0.7241209822739137,14.983002832777778
249,7000,-0.0008472249606305923,-0.0009559745149424998,-0.4676213723632499,363,0.41046831955922863,0.6799386335584461,-0.02336999959515948,-8.483309853042893,0.8655898244814558,-0.822348947983756,16.578512396666667
250,7000,-0.001116538398341254,-0.0012804863990092679,-0.6656351376521038,384,0.3828125,0.6041973402208081,-0.029103881805685072,-11.175890613383071,0.28339608509737085,-0.625168491703479,13.458333333333334
251,7000,-0.0011898184734127426,-0.001333034669421461,-0.6784838148330898,356,0.36797752808988765,0.5672579253539259,-0.033451394375747685,-11.908696397766176,0.8258224152763781,-0.475854183897891,14.660112359444446
252,7000,-0.0010635379380899393,-0.0011031687670971465,-0.6419272943794078,374,0.3689839572192513,0.5995280065995807,-0.028464816869555216,-10.645841509213646,0.44745165093176476,-0.3942354878115193,13.909090908888889
253,7000,-0.0009308735909529787,-0.0011909863064969374,-0.496262142263497,398,0.3768844221105528,0.6854942393795533,-0.023416676926975792,-9.319837416936362,0.9351471540968584,-0.8328832640611687,13.859296482222222
254,7000,-0.0008910282750559418,-0.0010126208433976014,-0.4903254428372586,378,0.36772486772486773,0.6809418768476165,-0.023600081595736573,-8.920830843188423,1.1473015981297716,-0.3653582987773898,14.07142857138889
255,7000,-0.0012345619864989202,-0.001374995621160997,-0.6905189119851923,388,0.3634020618556701,0.593805882229955,-0.03184546941794762,-12.356042134163676,0.7205873026926689,-0.6158288752689622,14.051546391666667
256,7000,-0.0010044656799122094,-0.001143296858881128,-0.5713711863423292,348,0.3649425287356322,0.6181785195824223,-0.028894009943431123,-10.055115460314035,0.81093072574655,-0.5958949098981474,15.827586206666666
257,7000,-0.0008603476450680319,-0.0010681965411327421,-0.5129684615587399,378,0.3862433862433862,0.6819748610321872,-0.02278977351719705,-8.614534389500488,0.44818007009999505,-0.3558598999943682,14.478835978611112
258,7000,-0.0009432603136940088,-0.0010675130534633353,-0.5577575728022818,354,0.3644067796610169,0.6413740153149715,-0.026677145441241182,-9.443709486199374,0.4671485003507938,-0.97440215988481,14.409604519722222
259,7000,-0.0012456595342695436,-0.0014232474897637318,-0.7100446289160278,380,0.35526315789473684,0.5826696641698634,-0.0328085543889137,-12.467250667787205,0.6827388790346707,-0.5188922942503845,13.342105263055556
260,7000,-0.0011733357580655138,-0.0012788058474636327,-0.6863292320577568,409,0.3765281173594132,0.6082380804479348,-0.028714429610070126,-11.744201710518688,0.5610018451995684,-0.6234341765868947,12.816625916666668
261,7000,-0.0012136432998942836,-0.0013194752575712266,-0.7058424407082118,382,0.35340314136125656,0.5843686833953411,-0.03179948081236009,-12.14740167032156,0.7583250614762859,-0.45900863237827233,14.9319371725
262,7000,-0.0009724164167177151,-0.0011521805602423068,-0.5621962560192317,390,0.3717948717948718,0.6547346634936548,-0.0249606788229894,-9.734664740965865,0.5774497373569567,-0.5311724314273503,14.297435897222222
263,7000,-0.0009290594427469841,-0.0010818028271520638,-0.5369876335799342,381,0.3674540682414698,0.6628779485940747,-0.024412253431317033,-9.301068557331789,0.7316165713810847,-0.47451193949117876,14.490813648055555
264,7000,-0.0009631174192618345,-0.0010908577407190024,-0.5685096372780174,363,0.36639118457300274,0.6407834957288673,-0.026561118587487394,-9.641686047257924,0.6789000286841476,-0.5867115677609854,14.0
265,7000,-0.001065969333419889,-0.0012568250182745956,-0.605474548226055,364,0.35714285714285715,0.6235537446245654,-0.02931551575534798,-10.670847734946669,0.9779987007080302,-0.46160043800998346,13.835164835
