timestamp,equity,price,position,peak,drawdown,returns
2024-07-23 00:00:00-03:00,92.758390083,19381.22,True,93.0,-0.00259795609677425,-0.00018596475784660171
2024-07-23 01:00:00-03:00,92.73152508299998,19291.67,True,93.0,-0.0028868270645163465,-0.00028962339661109393
2024-07-23 02:00:00-03:00,92.699566083,19185.14,True,93.0,-0.0032304722258065218,-0.0003446400775937164
2024-07-23 03:00:00-03:00,92.71203108299999,19226.69,True,93.0,-0.0030964399677420947,0.00013446664883876025
2024-07-23 04:00:00-03:00,92.72540508299998,19271.27,True,93.0,-0.0029526335161292037,0.00014425312274757296
2024-07-23 05:00:00-03:00,92.83927008299999,19650.82,True,93.0,-0.001728278677419482,0.001227980615432056
2024-07-23 06:00:00-03:00,92.84497608299999,19669.84,True,93.0,-0.0016669238387097664,6.146106055004985e-05
2024-07-23 07:00:00-03:00,92.82183708299999,19592.71,True,93.0,-0.0019157302903226748,-0.00024922188551501634
2024-07-23 08:00:00-03:00,92.83802808299998,19646.68,True,93.0,-0.0017416335161292114,0.0001744309368227892
2024-07-23 09:00:00-03:00,92.844046083,19666.74,True,93.0,-0.0016769238387097317,6.482257458806373e-05
2024-07-23 10:00:00-03:00,92.735077083,19303.51,True,93.0,-0.0028486335161291066,-0.0011736778457779318
2024-07-23 11:00:00-03:00,92.79009408299999,19486.9,True,93.0,-0.0022570528709678988,0.0005932706558355871
2024-07-23 12:00:00-03:00,92.73830808299999,19314.28,True,93.0,-0.0028138915806452404,-0.0005580983671993334
2024-07-23 13:00:00-03:00,92.67400008299998,19099.92,True,93.0,-0.003505375451613102,-0.0006934351222199764
2024-07-23 14:00:00-03:00,92.66397262499999,19267.0,False,93.0,-0.003613197580645319,-0.00010820141561840302
2024-07-23 15:00:00-03:00,92.66397262499999,19354.82,False,93.0,-0.003613197580645319,0.0
2024-07-23 16:00:00-03:00,92.66397262499999,19377.96,False,93.0,-0.003613197580645319,0.0
2024-07-23 17:00:00-03:00,92.66397262499999,19514.75,False,93.0,-0.003613197580645319,0.0
2024-07-23 18:00:00-03:00,92.66397262499999,19429.69,False,93.0,-0.003613197580645319,0.0
2024-07-23 19:00:00-03:00,92.66397262499999,19517.04,False,93.0,-0.003613197580645319,0.0
2024-07-23 20:00:00-03:00,92.65246895699998,19507.97,True,93.0,-0.0037368929354840625,-0.00012414391131876368
2024-07-23 21:00:00-03:00,92.62816895699999,19426.97,True,93.0,-0.003998183258064672,-0.0002622703989817454
2024-07-23 22:00:00-03:00,92.59313195699998,19310.18,True,93.0,-0.004374925193548571,-0.0003782542653549825
2024-07-23 23:00:00-03:00,92.60370395699998,19345.42,True,93.0,-0.004261247774193773,0.00011417693490378689
2024-07-24 00:00:00-03:00,92.60206295699999,19339.95,True,93.0,-0.004278892935484012,-1.772067347061146e-05
2024-07-24 01:00:00-03:00,92.58807695699998,19293.33,True,93.0,-0.004429280032258234,-0.0001510333523184748
2024-07-24 02:00:00-03:00,92.59306895699999,19309.97,True,93.0,-0.00437560261290338,5.3916229433292884e-05
2024-07-24 03:00:00-03:00,92.59147295699998,19304.65,True,93.0,-0.00439276390322603,-1.7236711321699794e-05
2024-07-24 04:00:00-03:00,92.59680695699998,19322.43,True,93.0,-0.0043354090645163,5.760789659836618e-05
2024-07-24 05:00:00-03:00,92.61957695699999,19398.33,True,93.0,-0.00409057035483879,0.00024590480760933175
2024-07-24 06:00:00-03:00,92.62162595699998,19405.16,True,93.0,-0.004068538096774432,2.2122752740827423e-05
2024-07-24 07:00:00-03:00,92.63486195699998,19449.28,True,93.0,-0.003926215516129204,0.0001429039909766061
2024-07-24 08:00:00-03:00,92.61352895699999,19378.17,True,93.0,-0.004155602612903381,-0.00023029126993145965
2024-07-24 09:00:00-03:00,92.62196495699999,19406.29,True,93.0,-0.004064892935483992,9.108820379699623e-05
2024-07-24 10:00:00-03:00,92.63283995699999,19442.54,True,93.0,-0.003947957451613039,0.0001174127541458958
2024-07-24 11:00:00-03:00,92.61436295699998,19380.95,True,93.0,-0.004146634870967923,-0.00019946489828637226
2024-07-24 12:00:00-03:00,92.59115795699998,19303.6,True,93.0,-0.004396151000000228,-0.00025055508950355687
2024-07-24 13:00:00-03:00,92.59407095699999,19313.31,True,93.0,-0.004364828419354996,3.146088745697995e-05
2024-07-24 14:00:00-03:00,92.58708095699998,19290.01,True,93.0,-0.004439989709677596,-7.549079468860409e-05
2024-07-24 15:00:00-03:00,92.55002795699998,19166.5,True,93.0,-0.004838409064516308,-0.0004001962219459809
2024-07-24 16:00:00-03:00,92.53996554449998,19046.66,False,93.0,-0.004946607048387333,-0.00010872403522865781
2024-07-24 17:00:00-03:00,92.53996554449998,19084.0,False,93.0,-0.004946607048387333,0.0
2024-07-24 18:00:00-03:00,92.53996554449998,18905.63,False,93.0,-0.004946607048387333,0.0
2024-07-24 19:00:00-03:00,92.53996554449998,18872.19,False,93.0,-0.004946607048387333,0.0
2024-07-24 20:00:00-03:00,92.53996554449998,18934.84,False,93.0,-0.004946607048387333,0.0
2024-07-24 21:00:00-03:00,92.53996554449998,18874.15,False,93.0,-0.004946607048387333,0.0
2024-07-24 22:00:00-03:00,92.53996554449998,18255.0,False,93.0,-0.004946607048387333,0.0
2024-07-24 23:00:00-03:00,92.53996554449998,18076.75,False,93.0,-0.004946607048387333,0.0
2024-07-25 00:00:00-03:00,92.53996554449998,18029.09,False,93.0,-0.004946607048387333,0.0
2024-07-25 01:00:00-03:00,92.53996554449998,18127.34,False,93.0,-0.004946607048387333,0.0
2024-07-25 02:00:00-03:00,92.53996554449998,18126.98,False,93.0,-0.004946607048387333,0.0
2024-07-25 03:00:00-03:00,92.53996554449998,18052.07,False,93.0,-0.004946607048387333,0.0
2024-07-25 04:00:00-03:00,92.53996554449998,18059.23,False,93.0,-0.004946607048387333,0.0
2024-07-25 05:00:00-03:00,92.53996554449998,18084.02,False,93.0,-0.004946607048387333,0.0
2024-07-25 06:00:00-03:00,92.53996554449998,18082.83,False,93.0,-0.004946607048387333,0.0
2024-07-25 07:00:00-03:00,92.53996554449998,18083.84,False,93.0,-0.004946607048387333,0.0
2024-07-25 08:00:00-03:00,92.53996554449998,18075.05,False,93.0,-0.004946607048387333,0.0
2024-07-25 09:00:00-03:00,92.53996554449998,17842.47,False,93.0,-0.004946607048387333,0.0
2024-07-25 10:00:00-03:00,92.53996554449998,17920.55,False,93.0,-0.004946607048387333,0.0
2024-07-25 11:00:00-03:00,92.53996554449998,18003.66,False,93.0,-0.004946607048387333,0.0
2024-07-25 12:00:00-03:00,92.53996554449998,17801.11,False,93.0,-0.004946607048387333,0.0
2024-07-25 13:00:00-03:00,92.53996554449998,17856.15,False,93.0,-0.004946607048387333,0.0
2024-07-25 14:00:00-03:00,92.56370627699998,17962.07,True,93.0,-0.0046913303548389235,0.00025654572443722934
2024-07-25 15:00:00-03:00,92.48617427699998,17703.63,True,93.0,-0.005525007774193817,-0.0008376069100776151
2024-07-25 16:00:00-03:00,92.49301127699998,17726.42,True,93.0,-0.005451491645161511,7.39245628165186e-05
2024-07-25 17:00:00-03:00,92.54508527699998,17900.0,True,93.0,-0.004891556161290493,0.0005630046992852744
2024-07-25 18:00:00-03:00,92.58620627699997,18037.07,True,93.0,-0.004449394870968023,0.0004443347788476437
2024-07-25 19:00:00-03:00,92.56267727699998,17958.64,True,93.0,-0.004702394870967984,-0.00025413072795743563
2024-07-25 20:00:00-03:00,92.57855327699998,18011.56,True,93.0,-0.004531685193548567,0.00017151621438626918
2024-07-25 21:00:00-03:00,92.60456927699998,18098.28,True,93.0,-0.004251943258064712,0.00028101540885128173
2024-07-25 22:00:00-03:00,92.58257027699997,18024.95,True,93.0,-0.004488491645161573,-0.0002375584722412727
2024-07-25 23:00:00-03:00,92.67357527699998,18328.3,True,93.0,-0.0035099432580646944,0.0009829603966247102
2024-07-26 00:00:00-03:00,92.66395291949998,18248.66,False,93.0,-0.003613409467742186,-0.00010383064936525521
2024-07-26 01:00:00-03:00,92.66395291949998,18338.62,False,93.0,-0.003613409467742186,0.0
2024-07-26 02:00:00-03:00,92.68588954049997,18439.25,True,93.0,-0.0033775318225809526,0.00023673305863658456
2024-07-26 03:00:00-03:00,92.66361454049998,18365.0,True,93.0,-0.0036170479516131394,-0.00024032784397309825
2024-07-26 04:00:00-03:00,92.64837454049997,18314.2,True,93.0,-0.003780918919355136,-0.00016446584860274616
2024-07-26 05:00:00-03:00,92.64168754049997,18291.91,True,93.0,-0.0038528221451615816,-7.217611785592659e-05
2024-07-26 06:00:00-03:00,92.64498154049997,18302.89,True,93.0,-0.0038174027903229066,3.5556347120158094e-05
2024-07-26 07:00:00-03:00,92.63434654049998,18267.44,True,93.0,-0.003931757629032514,-0.00011479305001904638
2024-07-26 08:00:00-03:00,92.64561154049997,18304.99,True,93.0,-0.0038106285967745086,0.00012160716214548728
2024-07-26 09:00:00-03:00,92.64567754049997,18305.21,True,93.0,-0.003809918919355112,7.1239208110363e-07
2024-07-26 10:00:00-03:00,92.65356754049998,18331.51,True,93.0,-0.003725080209677657,8.516317446716215e-05
2024-07-26 11:00:00-03:00,92.65220854049997,18326.98,True,93.0,-0.003739693112903548,-1.4667540992552297e-05
2024-07-26 12:00:00-03:00,92.67834154049997,18414.09,True,93.0,-0.003458693112903532,0.0002820547983870547
2024-07-26 13:00:00-03:00,92.67435754049997,18400.81,True,93.0,-0.00350153182258098,-4.298738986674433e-05
2024-07-26 14:00:00-03:00,92.68579654049998,18438.94,True,93.0,-0.0033785318225808725,0.00012343220178268055
2024-07-26 15:00:00-03:00,92.70716854049998,18510.18,True,93.0,-0.003148725370967975,0.0002305854920354733
2024-07-26 16:00:00-03:00,92.72292154049997,18562.69,True,93.0,-0.0029793382741938944,0.0001699221349114044
2024-07-26 17:00:00-03:00,92.69518354049997,18470.23,True,93.0,-0.003277596338710017,-0.0002991493315693816
2024-07-26 18:00:00-03:00,92.71738054049997,18544.22,True,93.0,-0.003038918919355118,0.00023946228004723125
2024-07-26 19:00:00-03:00,92.74156054049998,18624.82,True,93.0,-0.002778918919355105,0.00026079252734545477
2024-07-26 20:00:00-03:00,92.73625054049998,18607.12,True,93.0,-0.002836015693548593,-5.725588365179668e-05
2024-07-26 21:00:00-03:00,92.70817354049997,18513.53,True,93.0,-0.0031379189193551558,-0.0003027618632019946
2024-07-26 22:00:00-03:00,92.68650754049997,18441.31,True,93.0,-0.0033708866612905987,-0.00023370107696629727
2024-07-26 23:00:00-03:00,92.70509254049998,18503.26,True,93.0,-0.003171047951613162,0.00020051462174119905
2024-07-27 00:00:00-03:00,92.69001454049997,18453.0,True,93.0,-0.003333176983871254,-0.00016264478667571414
2024-07-27 01:00:00-03:00,92.70203854049997,18493.08,True,93.0,-0.0032038866612906446,0.00012972271133637747
2024-07-27 02:00:00-03:00,92.70058654049997,18488.24,True,93.0,-0.003219499564516456,-1.566308597800159e-05
2024-07-27 03:00:00-03:00,92.72477854049997,18568.88,True,93.0,-0.0029593705322583986,0.000260969222556362
2024-07-27 04:00:00-03:00,92.73101254049998,18589.66,True,93.0,-0.0028923382741938147,6.723122015639404e-05
2024-07-27 05:00:00-03:00,92.72221954049998,18560.35,True,93.0,-0.0029868866612905586,-9.482264626581305e-05
2024-07-27 06:00:00-03:00,92.74131154049998,18623.99,True,93.0,-0.0027815963387099077,0.00020590533848974246
2024-07-27 07:00:00-03:00,92.73207154049997,18593.19,True,93.0,-0.0028809511774196437,-9.963197464557538e-05
2024-07-27 08:00:00-03:00,92.74165654049997,18625.14,True,93.0,-0.0027778866612905976,0.00010336229786278572
2024-07-27 09:00:00-03:00,92.75603854049997,18673.08,True,93.0,-0.0026232415000003,0.0001550759446884431
2024-07-27 10:00:00-03:00,92.81203054049998,18859.72,True,93.0,-0.0020211769838712314,0.0006036480306945702
2024-07-27 11:00:00-03:00,92.80212918749997,18822.87,False,93.0,-0.002127643145161593,-0.00010668178405692785
2024-07-27 12:00:00-03:00,92.74406889599996,18657.57,True,93.0,-0.0027519473548391496,-0.0006256353384167523
2024-07-27 13:00:00-03:00,92.73540189599997,18628.68,True,93.0,-0.0028451409032261223,-9.34507198482315e-05
2024-07-27 14:00:00-03:00,92.72169789599997,18583.0,True,93.0,-0.0029924957419358443,-0.00014777528020393227
2024-07-27 15:00:00-03:00,92.70628989599997,18531.64,True,93.0,-0.0031581731612906148,-0.0001661746964262134
2024-07-27 16:00:00-03:00,92.69656078499996,18560.83,False,93.0,-0.003262787258064946,-0.00010494553293982634
2024-07-27 17:00:00-03:00,92.66677341149996,18489.38,True,93.0,-0.0035830815967746194,-0.00032134281194196035
2024-07-27 18:00:00-03:00,92.71597041149997,18653.37,True,93.0,-0.0030540815967745483,0.0005309022661394991
2024-07-27 19:00:00-03:00,92.70634041149997,18621.27,True,93.0,-0.003157629983871337,-0.00010386560111774745
2024-07-27 20:00:00-03:00,92.66113041149997,18470.57,True,93.0,-0.003643759016129373,-0.0004876689102312204
2024-07-27 21:00:00-03:00,92.66426841149996,18481.03,True,93.0,-0.0036100170806455797,3.386533259486235e-05
2024-07-27 22:00:00-03:00,92.66917641149996,18497.39,True,93.0,-0.003557242887097189,5.296539954535717e-05
2024-07-27 23:00:00-03:00,92.66997141149996,18500.04,True,93.0,-0.003548694500000452,8.578904343137239e-06
2024-07-28 00:00:00-03:00,92.65452441149996,18448.55,True,93.0,-0.003714791274193943,-0.0001666883000470687
2024-07-28 01:00:00-03:00,92.62090641149996,18336.49,True,93.0,-0.004076275145161729,-0.0003628317150569105
2024-07-28 02:00:00-03:00,92.62274541149996,18342.62,True,93.0,-0.0040565009516133,1.9855128515322562e-05
2024-07-28 03:00:00-03:00,92.63047341149996,18368.38,True,93.0,-0.00397340417741975,8.343522928044855e-05
2024-07-28 04:00:00-03:00,92.64000441149996,18400.15,True,93.0,-0.003870920306452056,0.00010289270527263916
2024-07-28 05:00:00-03:00,92.63736141149997,18391.34,True,93.0,-0.0038993396612906793,-2.8529791387454928e-05
2024-07-28 06:00:00-03:00,92.64994641149997,18433.29,True,93.0,-0.003764017080645503,0.0001358523149650459
2024-07-28 07:00:00-03:00,92.67643641149996,18521.59,True,93.0,-0.0034791783709681324,0.0002859148982379267
2024-07-28 08:00:00-03:00,92.68428141149997,18547.74,True,93.0,-0.0033948235322584204,8.464934889351738e-05
2024-07-28 09:00:00-03:00,92.71297041149997,18643.37,True,93.0,-0.003086339661290679,0.00030953468660577244
2024-07-28 10:00:00-03:00,92.71988541149996,18666.42,True,93.0,-0.003011984822581085,7.458503345647571e-05
2024-07-28 11:00:00-03:00,92.70500541149997,18616.82,True,93.0,-0.003171984822580987,-0.00016048337348506525
2024-07-28 12:00:00-03:00,92.71447941149997,18648.4,True,93.0,-0.0030701138548390803,0.0001021951291404477
2024-07-28 13:00:00-03:00,92.70957441149996,18632.05,True,93.0,-0.0031228557903230365,-5.2904357886074393e-05
2024-07-28 14:00:00-03:00,92.71577541149996,18652.72,True,93.0,-0.0030561783709681513,6.688629561035775e-05
2024-07-28 15:00:00-03:00,92.72078241149997,18669.41,True,93.0,-0.003002339661290665,5.400375478470387e-05
2024-07-28 16:00:00-03:00,92.71783641149996,18659.59,True,93.0,-0.003034017080645596,-3.177281212896066e-05
2024-07-28 17:00:00-03:00,92.69354241149996,18578.61,True,93.0,-0.003295242887097183,-0.00026202078197956613
2024-07-28 18:00:00-03:00,92.69948841149996,18598.43,True,93.0,-0.003231307403226275,6.414686336619901e-05
2024-07-28 19:00:00-03:00,92.69214141149996,18573.94,True,93.0,-0.0033103074032262295,-7.925610082526457e-05
2024-07-28 20:00:00-03:00,92.71618341149997,18654.08,True,93.0,-0.0030517912741938793,0.00025937473915149667
2024-07-28 21:00:00-03:00,92.73985941149996,18733.0,True,93.0,-0.002797210629032646,0.000255359950429801
2024-07-28 22:00:00-03:00,92.72540541149996,18684.82,True,93.0,-0.0029526299838713624,-0.00015585531498241156
2024-07-28 23:00:00-03:00,92.80495941149996,18950.0,True,93.0,-0.0020972106290326345,0.0008579525713254821
2024-07-29 00:00:00-03:00,92.83190241149997,19039.81,True,93.0,-0.0018075009516132494,0.0002903185365399352
2024-07-29 01:00:00-03:00,92.82190651124996,19000.0,False,93.0,-0.0019149837500003924,-0.00010767742543604797
2024-07-29 02:00:00-03:00,92.85211651124996,19129.2,True,93.0,-0.0015901450403230082,0.0003254619640498113
2024-07-29 03:00:00-03:00,92.84853151124996,19117.25,True,93.0,-0.0016286934274197939,-3.8609782250564884e-05
2024-07-29 04:00:00-03:00,92.83423651124996,19069.6,True,93.0,-0.0017824031048391934,-0.0001539604317627452
2024-07-29 05:00:00-03:00,92.83912051124996,19085.88,True,93.0,-0.0017298869758068912,5.260990108335584e-05
2024-07-29 06:00:00-03:00,92.88535651124997,19240.0,True,93.0,-0.00123272568548423,0.0004980228135014197
2024-07-29 07:00:00-03:00,92.87038351124995,19190.09,True,93.0,-0.0013937256854843578,-0.00016119871379505213
2024-07-29 08:00:00-03:00,92.86117951124996,19159.41,True,93.0,-0.0014926934274198081,-9.910586832972967e-05
2024-07-29 09:00:00-03:00,92.85034351124996,19123.29,True,93.0,-0.0016092095564520406,-0.00011669031189387447
2024-07-29 10:00:00-03:00,92.80866751124996,18984.37,True,93.0,-0.0020573385887100557,-0.0004488513281046824
2024-07-29 11:00:00-03:00,92.78538751124997,18906.77,True,93.0,-0.0023076611693552142,-0.0002508386406601115
2024-07-29 12:00:00-03:00,92.75689351124996,18811.79,True,93.0,-0.002614048266129506,-0.00030709576975740394
2024-07-29 13:00:00-03:00,92.68039951124996,18556.81,True,93.0,-0.003436564395161729,-0.0008246718610808168
2024-07-29 14:00:00-03:00,92.67065718599996,18751.0,False,93.0,-0.0035413205806456233,-0.00010511742829533155
2024-07-29 15:00:00-03:00,92.67065718599996,18789.06,False,93.0,-0.0035413205806456233,0.0
2024-07-29 16:00:00-03:00,92.67065718599996,18728.43,False,93.0,-0.0035413205806456233,0.0
2024-07-29 17:00:00-03:00,92.67065718599996,18794.53,False,93.0,-0.0035413205806456233,0.0
2024-07-29 18:00:00-03:00,92.67065718599996,18903.04,False,93.0,-0.0035413205806456233,0.0
2024-07-29 19:00:00-03:00,92.67065718599996,18803.13,False,93.0,-0.0035413205806456233,0.0
2024-07-29 20:00:00-03:00,92.67065718599996,18757.76,False,93.0,-0.0035413205806456233,0.0
2024-07-29 21:00:00-03:00,92.67065718599996,18839.83,False,93.0,-0.0035413205806456233,0.0
2024-07-29 22:00:00-03:00,92.67065718599996,18663.36,False,93.0,-0.0035413205806456233,0.0
2024-07-29 23:00:00-03:00,92.67065718599996,18737.83,False,93.0,-0.0035413205806456233,0.0
2024-07-30 00:00:00-03:00,92.67065718599996,18792.61,False,93.0,-0.0035413205806456233,0.0
2024-07-30 01:00:00-03:00,92.67065718599996,18761.52,False,93.0,-0.0035413205806456233,0.0
2024-07-30 02:00:00-03:00,92.67065718599996,18730.42,False,93.0,-0.0035413205806456233,0.0
2024-07-30 03:00:00-03:00,92.67065718599996,18829.46,False,93.0,-0.0035413205806456233,0.0
2024-07-30 04:00:00-03:00,92.67065718599996,18891.38,False,93.0,-0.0035413205806456233,0.0
2024-07-30 05:00:00-03:00,92.67065718599996,18891.5,False,93.0,-0.0035413205806456233,0.0
2024-07-30 06:00:00-03:00,92.67065718599996,18887.8,False,93.0,-0.0035413205806456233,0.0
2024-07-30 07:00:00-03:00,92.66107467599996,18884.19,True,93.0,-0.003644358322581121,-0.00010340392839525148
2024-07-30 08:00:00-03:00,92.65935867599995,18878.47,True,93.0,-0.0036628099354843666,-1.8519103150982374e-05
2024-07-30 09:00:00-03:00,92.71639767599996,19068.6,True,93.0,-0.003049487354839171,0.0006155773233813555
2024-07-30 10:00:00-03:00,92.66617167599996,18901.18,True,93.0,-0.00358955187096815,-0.0005417164736652991
2024-07-30 11:00:00-03:00,92.60451267599996,18695.65,True,93.0,-0.004252551870968214,-0.000665388446342563
2024-07-30 12:00:00-03:00,92.66005467599996,18880.79,True,93.0,-0.0036553260645165717,0.0005997763866467665
2024-07-30 13:00:00-03:00,92.63854767599996,18809.1,True,93.0,-0.003886584129032698,-0.00023210648941662804
2024-07-30 14:00:00-03:00,92.59018467599996,18647.89,True,93.0,-0.0044066163870971585,-0.0005220612932009816
2024-07-30 15:00:00-03:00,92.57426367599996,18594.82,True,93.0,-0.004577809935484318,-0.00017195127167868307
2024-07-30 16:00:00-03:00,92.56450139549996,18516.61,False,93.0,-0.004682780693548819,-0.00010545350416357735
2024-07-30 17:00:00-03:00,92.56450139549996,18561.23,False,93.0,-0.004682780693548819,0.0
2024-07-30 18:00:00-03:00,92.56450139549996,18561.31,False,93.0,-0.004682780693548819,0.0
2024-07-30 19:00:00-03:00,92.56450139549996,18551.51,False,93.0,-0.004682780693548819,0.0
2024-07-30 20:00:00-03:00,92.56450139549996,18550.16,False,93.0,-0.004682780693548819,0.0
2024-07-30 21:00:00-03:00,92.56450139549996,18576.16,False,93.0,-0.004682780693548819,0.0
2024-07-30 22:00:00-03:00,92.56450139549996,18583.22,False,93.0,-0.004682780693548819,0.0
2024-07-30 23:00:00-03:00,92.56450139549996,18640.35,False,93.0,-0.004682780693548819,0.0
2024-07-31 00:00:00-03:00,92.56450139549996,18646.34,False,93.0,-0.004682780693548819,0.0
2024-07-31 01:00:00-03:00,92.56450139549996,18552.81,False,93.0,-0.004682780693548819,0.0
2024-07-31 02:00:00-03:00,92.56450139549996,18682.78,False,93.0,-0.004682780693548819,0.0
2024-07-31 03:00:00-03:00,92.56450139549996,18815.15,False,93.0,-0.004682780693548819,0.0
2024-07-31 04:00:00-03:00,92.56450139549996,18770.62,False,93.0,-0.004682780693548819,0.0
2024-07-31 05:00:00-03:00,92.56450139549996,18786.8,False,93.0,-0.004682780693548819,0.0
2024-07-31 06:00:00-03:00,92.55978233549996,18799.25,True,93.0,-0.004733523274193973,-5.098131496261704e-05
2024-07-31 07:00:00-03:00,92.54090333549996,18736.32,True,93.0,-0.004936523274193955,-0.00020396547532453013
2024-07-31 08:00:00-03:00,92.55926333549996,18797.52,True,93.0,-0.004739103919355232,0.0001983987549099009
2024-07-31 09:00:00-03:00,92.56899233549996,18829.95,True,93.0,-0.004634491016129501,0.00010511103534538435
2024-07-31 10:00:00-03:00,92.58400433549996,18879.99,True,93.0,-0.0044730716612908054,0.0001621709345780431
2024-07-31 11:00:00-03:00,92.56492733549996,18816.4,True,93.0,-0.004678200693548825,-0.00020605071185797463
2024-07-31 12:00:00-03:00,92.54960633549996,18765.33,True,93.0,-0.004842942629032697,-0.00016551625373695256
2024-07-31 13:00:00-03:00,92.51351933549996,18645.04,True,93.0,-0.005230974887097158,-0.0003899206212630846
2024-07-31 14:00:00-03:00,92.56625333549997,18820.82,True,93.0,-0.0046639426290326315,0.0005700139869153631
2024-07-31 15:00:00-03:00,92.55566633549996,18785.53,True,93.0,-0.004777781338710062,-0.00011437213475229413
