total_return,net_profit,gross_profit,gross_loss,total_trades,winning_trades,losing_trades,win_rate,profit_factor,expectancy,max_drawdown,sharpe_ratio,avg_win,avg_loss,largest_win,largest_loss,avg_trade_duration,total_costs,avg_cost_per_trade,max_consecutive_wins,max_consecutive_losses,initial_capital,final_capital,equity_curve,trades_detail,param_fast_ma_period,param_slow_ma_period,param_rsi_period,param_rsi_oversold,param_rsi_overbought,param_take_profit_pct,param_stop_loss_pct,param_volume_threshold,param_min_score
-0.7391661253899234,-7391.6612538992285,11022.276170329182,18413.93742422841,320,129,191,0.403125,0.5985833402380557,-23.098941418435103,-0.7446706574928179,-0.8028303956543816,85.44400132038125,-96.40804934151001,272.91397741397793,-328.63057516013185,0 days 08:23:03.750000,5374.60768099839,16.79564900311997,6,8,10000,2608.3387461007665,"                     timestamp  ...  returns
0    2024-07-20 21:00:00-03:00  ...      NaN
1    2024-07-20 22:00:00-03:00  ...      0.0
2    2024-07-20 23:00:00-03:00  ...      0.0
3    2024-07-21 00:00:00-03:00  ...      0.0
4    2024-07-21 01:00:00-03:00  ...      0.0
...                        ...  ...      ...
6127 2025-04-02 04:00:00-03:00  ...      0.0
6128 2025-04-02 05:00:00-03:00  ...      0.0
6129 2025-04-02 06:00:00-03:00  ...      0.0
6130 2025-04-02 07:00:00-03:00  ...      0.0
6131 2025-04-02 08:00:00-03:00  ...      0.0

[6132 rows x 7 columns]","     trade_id  ...  is_win
0           0  ...   False
1           1  ...   False
2           2  ...   False
3           3  ...   False
4           4  ...   False
..        ...  ...     ...
315       315  ...   False
316       316  ...   False
317       317  ...    True
318       318  ...    True
319       319  ...   False

[320 rows x 15 columns]",7,12,7,20,75,0.015,0.01,1.2,70
-0.7022585528307763,-7022.585528307765,11083.043832039886,18105.62936034765,330,121,209,0.36666666666666664,0.6121324816420012,-21.280562206993224,-0.7092916894373297,-0.8138779997944294,91.59540357057757,-86.62980555190263,301.02374304170013,-264.56350824013884,0 days 06:47:16.363636363,6026.125453931043,18.260986224033463,5,10,10000,2977.414471692236,"                     timestamp  ...  returns
0    2024-07-20 21:00:00-03:00  ...      NaN
1    2024-07-20 22:00:00-03:00  ...      0.0
2    2024-07-20 23:00:00-03:00  ...      0.0
3    2024-07-21 00:00:00-03:00  ...      0.0
4    2024-07-21 01:00:00-03:00  ...      0.0
...                        ...  ...      ...
6127 2025-04-02 04:00:00-03:00  ...      0.0
6128 2025-04-02 05:00:00-03:00  ...      0.0
6129 2025-04-02 06:00:00-03:00  ...      0.0
6130 2025-04-02 07:00:00-03:00  ...      0.0
6131 2025-04-02 08:00:00-03:00  ...      0.0

[6132 rows x 7 columns]","     trade_id  ...  is_win
0           0  ...   False
1           1  ...   False
2           2  ...   False
3           3  ...   False
4           4  ...   False
..        ...  ...     ...
325       325  ...   False
326       326  ...   False
327       327  ...    True
328       328  ...    True
329       329  ...   False

[330 rows x 15 columns]",9,18,7,25,80,0.015,0.007,1.2,75
-0.7962783496706927,-7962.783496706925,11332.193255520342,19294.976752227267,431,158,273,0.3665893271461717,0.5873131334150086,-18.475135723217917,-0.7984911829015623,-0.9354881979254864,71.72274212354647,-70.677570520979,248.05212310621076,-324.281690857492,0 days 06:11:33.271461716,6342.991822655787,14.716918382031988,4,7,10000,2037.2165032930734,"                     timestamp  ...  returns
0    2024-07-20 21:00:00-03:00  ...      NaN
1    2024-07-20 22:00:00-03:00  ...      0.0
2    2024-07-20 23:00:00-03:00  ...      0.0
3    2024-07-21 00:00:00-03:00  ...      0.0
4    2024-07-21 01:00:00-03:00  ...      0.0
...                        ...  ...      ...
6127 2025-04-02 04:00:00-03:00  ...      0.0
6128 2025-04-02 05:00:00-03:00  ...      0.0
6129 2025-04-02 06:00:00-03:00  ...      0.0
6130 2025-04-02 07:00:00-03:00  ...      0.0
6131 2025-04-02 08:00:00-03:00  ...      0.0

[6132 rows x 7 columns]","     trade_id  ...  is_win
0           0  ...   False
1           1  ...   False
2           2  ...   False
3           3  ...   False
4           4  ...   False
..        ...  ...     ...
426       426  ...   False
427       427  ...    True
428       428  ...   False
429       429  ...    True
430       430  ...   False

[431 rows x 15 columns]",7,12,7,25,75,0.015,0.007,1.4,65
-0.666592434019332,-6665.92434019332,12526.481109467357,19192.405449660677,309,128,181,0.41423948220064727,0.6526790579910777,-21.572570680237284,-0.6719119605574404,-0.6541837551198628,97.86313366771373,-106.03538922464462,331.83270342929325,-347.98966243401316,0 days 08:32:13.980582524,5889.811553012143,19.060878812337034,8,9,10000,3334.0756598066805,"                     timestamp  ...  returns
0    2024-07-20 21:00:00-03:00  ...      NaN
1    2024-07-20 22:00:00-03:00  ...      0.0
2    2024-07-20 23:00:00-03:00  ...      0.0
3    2024-07-21 00:00:00-03:00  ...      0.0
4    2024-07-21 01:00:00-03:00  ...      0.0
...                        ...  ...      ...
6127 2025-04-02 04:00:00-03:00  ...      0.0
6128 2025-04-02 05:00:00-03:00  ...      0.0
6129 2025-04-02 06:00:00-03:00  ...      0.0
6130 2025-04-02 07:00:00-03:00  ...      0.0
6131 2025-04-02 08:00:00-03:00  ...      0.0

[6132 rows x 7 columns]","     trade_id  ...  is_win
0           0  ...   False
1           1  ...   False
2           2  ...   False
3           3  ...   False
4           4  ...   False
..        ...  ...     ...
304       304  ...   False
305       305  ...   False
306       306  ...    True
307       307  ...    True
308       308  ...   False

[309 rows x 15 columns]",5,18,10,20,80,0.015,0.01,1.2,75
-0.7137282431759214,-7137.282431759209,10657.790041364657,17795.072473123866,329,119,210,0.3617021276595745,0.598918046412076,-21.693867573736192,-0.7204904470661895,-0.8509789981844086,89.56126085180384,-84.73844034820888,291.97009989455745,-262.5248689506957,0 days 06:41:34.832826747,5876.840909532928,17.862738326847804,5,10,10000,2862.717568240786,"                     timestamp  ...  returns
0    2024-07-20 21:00:00-03:00  ...      NaN
1    2024-07-20 22:00:00-03:00  ...      0.0
2    2024-07-20 23:00:00-03:00  ...      0.0
3    2024-07-21 00:00:00-03:00  ...      0.0
4    2024-07-21 01:00:00-03:00  ...      0.0
...                        ...  ...      ...
6127 2025-04-02 04:00:00-03:00  ...      0.0
6128 2025-04-02 05:00:00-03:00  ...      0.0
6129 2025-04-02 06:00:00-03:00  ...      0.0
6130 2025-04-02 07:00:00-03:00  ...      0.0
6131 2025-04-02 08:00:00-03:00  ...      0.0

[6132 rows x 7 columns]","     trade_id  ...  is_win
0           0  ...   False
1           1  ...   False
2           2  ...   False
3           3  ...   False
4           4  ...   False
..        ...  ...     ...
324       324  ...   False
325       325  ...   False
326       326  ...    True
327       327  ...    True
328       328  ...   False

[329 rows x 15 columns]",5,18,7,25,80,0.015,0.007,1.4,75
-0.8320623256735095,-8320.623256735085,10643.409683879709,18964.032940614794,451,160,291,0.35476718403547675,0.5612418896976805,-18.449275513825018,-0.8322007782655343,-1.0329359946950016,66.52131052424818,-65.16849807771406,210.5962449433899,-319.7240310288012,0 days 06:09:18.758314855,6106.635730161159,13.540212261998136,6,8,10000,1679.3767432649056,"                     timestamp  ...  returns
0    2024-07-20 21:00:00-03:00  ...      NaN
1    2024-07-20 22:00:00-03:00  ...      0.0
2    2024-07-20 23:00:00-03:00  ...      0.0
3    2024-07-21 00:00:00-03:00  ...      0.0
4    2024-07-21 01:00:00-03:00  ...      0.0
...                        ...  ...      ...
6127 2025-04-02 04:00:00-03:00  ...      0.0
6128 2025-04-02 05:00:00-03:00  ...      0.0
6129 2025-04-02 06:00:00-03:00  ...      0.0
6130 2025-04-02 07:00:00-03:00  ...      0.0
6131 2025-04-02 08:00:00-03:00  ...      0.0

[6132 rows x 7 columns]","     trade_id  ...  is_win
0           0  ...   False
1           1  ...   False
2           2  ...   False
3           3  ...   False
4           4  ...   False
..        ...  ...     ...
446       446  ...    True
447       447  ...   False
448       448  ...    True
449       449  ...   False
450       450  ...   False

[451 rows x 15 columns]",5,15,10,20,75,0.015,0.007,1.4,65
-0.8734282523645117,-8734.282523645123,10082.367837865308,18816.65036151043,527,221,306,0.41935483870967744,0.5358216071489987,-16.57359112646133,-0.8735326017108246,-1.2945078121191909,45.62157392699234,-61.49232144284454,208.40923017446167,-318.66914527599937,0 days 05:06:36.204933586,6754.799699871819,12.817456735999656,8,7,10000,1265.717476354882,"                     timestamp  ...  returns
0    2024-07-20 21:00:00-03:00  ...      NaN
1    2024-07-20 22:00:00-03:00  ...      0.0
2    2024-07-20 23:00:00-03:00  ...      0.0
3    2024-07-21 00:00:00-03:00  ...      0.0
4    2024-07-21 01:00:00-03:00  ...      0.0
...                        ...  ...      ...
6127 2025-04-02 04:00:00-03:00  ...      0.0
6128 2025-04-02 05:00:00-03:00  ...      0.0
6129 2025-04-02 06:00:00-03:00  ...      0.0
6130 2025-04-02 07:00:00-03:00  ...      0.0
6131 2025-04-02 08:00:00-03:00  ...      0.0

[6132 rows x 7 columns]","     trade_id  ...  is_win
0           0  ...   False
1           1  ...   False
2           2  ...   False
3           3  ...   False
4           4  ...   False
..        ...  ...     ...
522       522  ...    True
523       523  ...   False
524       524  ...    True
525       525  ...   False
526       526  ...   False

[527 rows x 15 columns]",9,18,10,25,75,0.01,0.007,1.2,65
-0.755762358286789,-7557.623582867898,10024.744251671593,17582.36783453949,365,128,237,0.3506849315068493,0.5701589425275584,-20.70581803525452,-0.7627793251566231,-0.8747127730892528,78.31831446618432,-74.18720605290925,236.24478957121266,-320.07718222173696,0 days 06:43:23.835616438,5621.5040419596735,15.401380936875817,4,10,10000,2442.3764171321113,"                     timestamp  ...  returns
0    2024-07-20 21:00:00-03:00  ...      NaN
1    2024-07-20 22:00:00-03:00  ...      0.0
2    2024-07-20 23:00:00-03:00  ...      0.0
3    2024-07-21 00:00:00-03:00  ...      0.0
4    2024-07-21 01:00:00-03:00  ...      0.0
...                        ...  ...      ...
6127 2025-04-02 04:00:00-03:00  ...      0.0
6128 2025-04-02 05:00:00-03:00  ...      0.0
6129 2025-04-02 06:00:00-03:00  ...      0.0
6130 2025-04-02 07:00:00-03:00  ...      0.0
6131 2025-04-02 08:00:00-03:00  ...      0.0

[6132 rows x 7 columns]","     trade_id  ...  is_win
0           0  ...   False
1           1  ...   False
2           2  ...   False
3           3  ...   False
4           4  ...   False
..        ...  ...     ...
360       360  ...   False
361       361  ...   False
362       362  ...    True
363       363  ...    True
364       364  ...   False

[365 rows x 15 columns]",5,15,7,20,75,0.015,0.007,1.2,70
-0.7560364491387134,-7560.364491387139,13426.71567644472,20987.08016783186,391,168,223,0.4296675191815857,0.6397610133983593,-19.335970566207507,-0.7567915786545049,-0.7694302652571738,79.9209266455043,-94.11246712032225,269.21963619635335,-360.1791297522337,0 days 07:46:20.562659846,6448.211591361778,16.491589747728334,8,5,10000,2439.635508612866,"                     timestamp  ...  returns
0    2024-07-20 21:00:00-03:00  ...      NaN
1    2024-07-20 22:00:00-03:00  ...      0.0
2    2024-07-20 23:00:00-03:00  ...      0.0
3    2024-07-21 00:00:00-03:00  ...      0.0
4    2024-07-21 01:00:00-03:00  ...      0.0
...                        ...  ...      ...
6127 2025-04-02 04:00:00-03:00  ...      0.0
6128 2025-04-02 05:00:00-03:00  ...      0.0
6129 2025-04-02 06:00:00-03:00  ...      0.0
6130 2025-04-02 07:00:00-03:00  ...      0.0
6131 2025-04-02 08:00:00-03:00  ...      0.0

[6132 rows x 7 columns]","     trade_id  ...  is_win
0           0  ...   False
1           1  ...   False
2           2  ...   False
3           3  ...   False
4           4  ...   False
..        ...  ...     ...
386       386  ...   False
387       387  ...    True
388       388  ...   False
389       389  ...    True
390       390  ...   False

[391 rows x 15 columns]",5,18,7,25,80,0.015,0.01,1.2,65
-0.7758032214833056,-7758.032214833056,12482.095226287976,20240.127441121032,394,165,229,0.41878172588832485,0.6167004265461599,-19.69043709348492,-0.7764971677888323,-0.8208082723866953,75.64906197750288,-88.38483598742809,259.61160682990305,-324.6272570925024,0 days 07:43:14.923857868,6146.3108915096445,15.599773836318894,8,6,10000,2241.967785166944,"                     timestamp  ...  returns
0    2024-07-20 21:00:00-03:00  ...      NaN
1    2024-07-20 22:00:00-03:00  ...      0.0
2    2024-07-20 23:00:00-03:00  ...      0.0
3    2024-07-21 00:00:00-03:00  ...      0.0
4    2024-07-21 01:00:00-03:00  ...      0.0
...                        ...  ...      ...
6127 2025-04-02 04:00:00-03:00  ...      0.0
6128 2025-04-02 05:00:00-03:00  ...      0.0
6129 2025-04-02 06:00:00-03:00  ...      0.0
6130 2025-04-02 07:00:00-03:00  ...      0.0
6131 2025-04-02 08:00:00-03:00  ...      0.0

[6132 rows x 7 columns]","     trade_id  ...  is_win
0           0  ...   False
1           1  ...   False
2           2  ...   False
3           3  ...   False
4           4  ...   False
..        ...  ...     ...
389       389  ...   False
390       390  ...    True
391       391  ...   False
392       392  ...    True
393       393  ...   False

[394 rows x 15 columns]",9,12,10,20,75,0.015,0.01,1.3,65
